fecha,ACO,AJM,ATI,CAM,CCA,CHO,CUA,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,PED,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL,NEZ
2016-07-26 00:00:00,0.6,0.7,1.9,1.9,1.0,1.5,1.0,1.6,1.5,0.5,1.6,1.2699173553719014,1.4,2.1,1.4,0.9,0.8,1.0,0.9,1.9,1.0,2.0,0.9,0.9,1.3235397039030965,0.9,2.0,1.7
2016-07-27 00:00:00,0.5,0.9,1.0,1.6,1.6,1.0,0.8,1.7,1.0,0.5,1.5,1.2699173553719014,0.9,1.4,3.1,1.0,1.0,1.6,1.0,1.3,0.6,1.5,0.8,1.0,1.3235397039030965,1.0,1.5,1.3
2016-07-28 00:00:00,0.6,0.9,1.3,1.9,1.2,1.6,1.4,2.0,1.4,0.5,1.9,1.2699173553719014,1.4,1.9,1.8,0.9,0.8279303193695573,1.4,0.9,1.9,1.2,1.8,1.5,1.4,1.3235397039030965,1.7,2.4,1.9
2016-07-29 00:00:00,0.8,1.1,1.5,1.4,1.3,1.7,0.8,2.2,0.9,0.5,1.5,1.2699173553719014,0.9,1.4,1.3,0.9,0.9,1.2,0.9,1.4,0.8,1.3,0.8,1.4,1.3235397039030965,0.7,1.7,1.6
2016-07-30 00:00:00,0.6,0.6,1.5,1.5,0.9,1.0,0.7,1.2,0.7,0.3,1.2,1.2699173553719014,1.1,1.2,1.3,0.6,0.8,1.6,0.9,1.2,0.7,1.6,0.9,0.8,1.3235397039030965,0.7,1.6,1.2
2016-07-31 00:00:00,0.4,0.7,0.6,0.9,0.8,0.8,0.6,0.6,0.6,0.4,1.1,1.2699173553719014,0.9,1.2,1.0,0.7,0.8,0.9,0.7,1.2,0.5,0.9,0.6,0.6,1.3235397039030965,0.6,1.4,1.0
2016-08-01 00:00:00,0.4,0.7,0.6,1.0,0.9,1.6,0.6,1.6092760942760962,0.7,0.4,1.1,1.2699173553719014,1.4,1.3,1.1,1.0,0.8,1.1,0.7,1.6,0.8,1.4,1.2374916201117325,1.0335726495726485,1.3235397039030965,0.6,1.5,1.2
2016-08-02 00:00:00,0.4,0.8,0.7,1.1,1.3,1.5,0.9,0.9,0.9,0.6,1.4,1.2699173553719014,0.8,1.4,1.2,1.2,0.8,1.2,0.7,1.1,0.7,0.9,1.2374916201117325,0.7,1.3235397039030965,0.5,1.4,0.7
2016-08-03 00:00:00,0.6,0.8,1.0,1.5,1.1,1.6,1.2,1.6,1.0,0.5,1.4,1.2699173553719014,1.1,1.5,0.9,1.5,1.1,1.2,0.7,1.4,1.1,1.1,1.2374916201117325,1.0,1.3235397039030965,0.4,1.6,1.0
2016-08-04 00:00:00,0.4,0.7,0.9,1.6,1.0,1.1,1.0,1.7,0.4,0.3,1.3,1.2699173553719014,0.9,2.0,0.9,1.0,0.8,1.2,0.7,1.4,0.7,1.7,1.2374916201117325,0.7,1.3235397039030965,0.7,1.7,0.7
2016-08-05 00:00:00,0.4,0.6,0.4,0.9,0.7,1.2,0.5,0.9,0.4,0.367671507260891,0.8,1.2699173553719014,0.6,1.0,0.7,0.2,0.6,0.7,0.5,0.8,0.3,0.8,1.2374916201117325,0.4,0.7,0.4,0.8,0.7
2016-08-06 00:00:00,0.4,0.7,0.8,1.3,1.0,0.8,0.7,1.0,0.9,0.367671507260891,1.5,1.2699173553719014,1.1,1.3,1.1,0.5,0.8,0.8,0.8,1.4,0.7,1.3,0.6,0.4,1.2,0.7,1.2,0.9
2016-08-07 00:00:00,0.3,0.8,0.8,1.0,1.0,0.3,0.6,1.3,0.7,0.367671507260891,1.1,1.2699173553719014,0.5,1.2,1.1,0.1,0.8,0.7,0.8,1.0,0.5,1.1,0.6,0.3,0.7,0.5,1.0,0.5
2016-08-08 00:00:00,0.9,1.2,1.3,2.5,1.8,0.9,1.0,2.3,1.5,0.367671507260891,2.8,1.2699173553719014,1.5,2.2,2.1,0.7,1.3,1.9,1.2,2.3,0.6,1.9,1.4,1.3,2.3,1.2,2.4,1.4208891809023234
2016-08-09 00:00:00,0.6,1.2,1.1,1.4,1.4,1.3,1.2,2.3,1.0,0.367671507260891,1.5,1.2699173553719014,1.0,1.5,1.6,0.6,1.2,1.2,1.0,1.7,0.7,1.4,1.2,0.9,1.5,1.0,1.5,0.9
2016-08-10 00:00:00,0.7,0.8,1.1,1.7,1.2,0.9,1.1,2.3,0.7,0.367671507260891,1.3,1.2699173553719014,1.0,1.4,1.1,0.7,0.8,1.0,0.8,1.8,0.5,2.0,0.7,0.9,1.2,0.8,1.6,0.8
2016-08-11 00:00:00,0.8,0.9,1.0,2.3,1.7,2.8,1.3,3.0,1.0,0.367671507260891,2.3,1.2699173553719014,1.8,2.1,1.9,1.2,0.8,1.8,1.0,2.4,1.8,2.3,1.6,1.2,2.1,1.6,2.7,1.3
2016-08-12 00:00:00,1.0,0.9,1.3,2.2,1.2,2.3,1.2,2.6,1.6,0.367671507260891,2.5,1.2699173553719014,1.6,2.6,1.8,1.0,0.8,2.2,0.9,2.1,1.4,2.3,1.3,1.5,2.6,1.3,2.1014671361502373,2.6
2016-08-13 00:00:00,0.9,0.9,1.2,1.9,1.2,2.2,1.3,1.4,1.6,0.367671507260891,2.1,1.2699173553719014,2.1,2.0,2.1,1.2,0.9,1.8,1.0,1.8,1.1,2.4,1.3,0.9,2.2,1.1,2.6,2.7
2016-08-14 00:00:00,0.6,0.8,0.6,0.9,0.8,0.9,0.8,1.0,0.7,0.367671507260891,1.5,1.2699173553719014,1.2,1.4,1.2,0.7,0.8,1.3,0.7,1.6,0.7,1.1,0.7,0.7,1.7,0.8,2.5,0.9
2016-08-15 00:00:00,0.5,0.8,1.0,1.0,0.8,1.5,0.8,2.2,0.6,0.367671507260891,1.3,1.2699173553719014,0.9,1.3,1.1,1.1,0.7,1.3,0.7,1.6,0.8,1.3,0.5,1.1,1.3,0.5,1.8,0.7
2016-08-16 00:00:00,0.4,0.7,0.4,0.8,0.8,1.1,0.6,1.1,0.6,0.367671507260891,0.9,1.2699173553719014,0.9,1.0,0.9,0.8,0.8,0.8,0.5,0.9,0.7,1.1,0.7,0.7,0.8,0.4,0.7,0.7
2016-08-17 00:00:00,0.6,1.0,0.6,1.2,1.1,1.4,0.6,0.9,0.9,0.367671507260891,1.3,1.2699173553719014,1.3,1.3,1.1,0.7,0.9,1.3,0.7,1.4,0.6,1.4,0.6,0.9,1.2,0.5,1.5,1.0
2016-08-18 00:00:00,0.5,0.6,0.8,1.8,0.8,1.1,0.7,1.2,0.6,0.367671507260891,1.1,1.2699173553719014,0.6,1.2,1.3,0.4,0.8,0.7,0.9,1.1,0.4,1.4079021558872298,0.7,0.3,0.6,0.8,1.0,0.7
2016-08-19 00:00:00,0.6,0.9,1.8,1.4,1.3,1.5,0.8,2.1,0.7,0.367671507260891,1.5,1.2699173553719014,1.0,1.4,1.0,0.6,1.0,1.2,1.0,1.6,0.6,1.4079021558872298,0.9,1.1,1.3,1.1,1.7,1.1
2016-08-20 00:00:00,1.0,0.8,1.0,1.5,1.0,0.9,0.7,1.7,0.9,0.367671507260891,1.4,1.2699173553719014,1.0,1.4,1.3,0.7,0.8,1.2,0.8,1.4,0.6,1.4079021558872298,1.4,0.4,1.0,1.0,1.3,1.1
2016-08-21 00:00:00,0.6,1.1,1.0,1.7,1.2,1.1,1.2,1.2,0.8,0.367671507260891,1.6,1.2699173553719014,1.6,1.4,1.0,0.7,1.0,1.8,0.8,1.5,0.6,1.4079021558872298,1.0,0.7,1.2,0.8,1.9,1.1
2016-08-22 00:00:00,0.7,1.0,0.9,1.4553798375537492,1.9,2.4,1.6,3.1,1.0,0.367671507260891,2.3,1.2699173553719014,1.7,1.7,1.6,1.3,1.0,2.1,0.8,3.0,1.4,1.4079021558872298,1.3,1.4,2.3,1.2,2.9,1.1
2016-08-23 00:00:00,0.8,0.9,1.0,1.4553798375537492,0.9,1.5,0.8,1.1,0.6,0.367671507260891,1.1,1.2699173553719014,1.3,1.2,0.9,1.2,0.7,1.8,0.7,1.6,0.8,1.4079021558872298,1.1,0.7,1.1,0.8,2.3,1.0
2016-08-24 00:00:00,0.6,1.0,1.0,1.4553798375537492,1.1,1.7,0.9,1.4,1.1,0.367671507260891,1.5,1.2699173553719014,1.6,1.5,1.3,0.9,1.0,1.4,0.9,1.5,0.7,1.4079021558872298,0.7,0.7,1.2,0.5,1.9,1.3
2016-08-25 00:00:00,1.3,0.9,1.5,1.4553798375537492,1.1,2.6,0.9,2.0,1.1,0.367671507260891,2.1,1.2699173553719014,1.7,1.8,1.2,1.2,0.8,2.4,0.8,1.9,1.3,1.4079021558872298,1.6,1.0,1.8,1.4,2.6,2.7
2016-08-26 00:00:00,0.7,1.3,1.5,1.4553798375537492,1.8,1.5941257367387034,1.5,2.1,1.0,0.6,1.6,1.2699173553719014,1.6,1.5,1.5,1.1,1.1,1.6,1.0,1.7,1.2,1.4079021558872298,0.9,1.2,2.1,0.7,1.9,1.5
2016-08-27 00:00:00,0.4,0.7,1.1,1.4553798375537492,0.8,1.2,0.7,1.1,0.5,0.4,1.2,1.2699173553719014,0.8,1.4,1.0,0.7,0.8,1.5,0.7,1.2,0.5,1.4079021558872298,0.6,0.7,0.9,0.6,1.5,0.7
2016-08-28 00:00:00,0.8,0.8,0.4,1.4553798375537492,0.7,1.1,0.8,0.8,0.4,0.4,1.1,1.2699173553719014,0.7,1.1,0.8,0.7,0.6,1.1,0.7,0.9,0.6,1.4079021558872298,0.6,1.2,1.2,0.5,1.0,1.1
2016-08-29 00:00:00,0.5,1.1,0.8,1.4553798375537492,1.3,1.7,0.9,1.0,1.1,0.5,1.8,1.2699173553719014,1.1,1.4820939086294445,1.2,0.5,0.9,1.3,0.8,1.7,0.9,1.4079021558872298,0.6,0.8,1.2,0.7,1.5,1.1
2016-08-30 00:00:00,0.5,1.2,1.3,1.4553798375537492,1.4,1.8,1.2,2.7,1.4,0.5,1.8,1.2699173553719014,2.4,1.4820939086294445,1.5,1.1,1.4,1.8,0.9,1.8,0.9,1.4079021558872298,1.2,1.1,1.4,1.0,2.3,1.1
2016-08-31 00:00:00,0.6,0.8,0.8,1.4553798375537492,1.3,2.0,1.3,2.9,0.8,0.3,1.9,1.2699173553719014,1.7,1.4820939086294445,1.3,1.6,0.9,2.0,0.9,1.9,0.9,1.4079021558872298,1.2,1.3,1.6,0.9,1.9,0.9
2016-09-01 00:00:00,0.6,0.7548387096774212,1.0,1.3,1.3,0.5,1.0,2.6,1.0,0.3,1.7,1.2699173553719014,1.9,1.6,1.5,1.7,0.5,1.3,0.8,1.4,0.9,1.4079021558872298,0.9,1.1,1.2,0.8,1.7,1.3
2016-09-02 00:00:00,0.3,0.7548387096774212,0.6,0.8,0.9,1.1,0.8,0.9,0.6,0.3,1.5,1.2699173553719014,0.8,1.3,1.0,1.0,0.7,1.0,0.8,1.0,0.4,1.3,0.6,0.8,0.9,0.5,0.9,1.1
2016-09-03 00:00:00,0.3,0.7,0.5,0.8,0.7,0.9,0.7,0.5,0.5,0.3,1.7,1.2699173553719014,1.3,0.9,0.8,0.9,0.5,1.1,0.6,1.2,0.5,1.1,0.6,0.5,0.6,0.5,0.9,0.6
2016-09-04 00:00:00,0.3,0.9,0.7,1.1,0.9,0.8,0.8,0.7,0.9,0.2,1.1,1.2699173553719014,1.3,1.4,1.0,0.5,0.7,0.9,0.7,1.1,0.4,1.2,0.9,0.5,0.9,0.6,1.1,0.5
2016-09-05 00:00:00,0.5,1.3,1.3,2.1,1.6,1.0,1.5,2.8,1.1,0.4,1.8,1.2699173553719014,2.0,1.8,1.7,0.7,1.5,1.417708049113234,1.1,1.7,0.7,2.5,1.3,0.7,0.9,0.8,1.6,1.4
2016-09-06 00:00:00,0.8,1.2,1.5,2.4,1.0,1.7,0.5,2.2,0.9,0.5,2.4,1.2699173553719014,1.1,2.4,1.6,1.3,1.0,1.417708049113234,1.0,1.9,0.9,2.4,1.8,0.6,1.9,1.5,2.0,2.0
2016-09-07 00:00:00,0.5,0.8,1.4,1.3,0.9,2.1,0.6,2.1,0.6,0.4,1.0,1.2699173553719014,1.6079051383399225,1.4,1.1,0.6,0.7,1.417708049113234,0.5,1.6,0.8,1.6,1.2,0.9,1.2,1.0,1.8,0.9
2016-09-08 00:00:00,0.5,0.8,1.3,1.3,1.3,1.7,1.2,1.3,1.5,0.5,1.8,1.2699173553719014,1.6079051383399225,2.0,1.3,0.9,0.8,1.417708049113234,0.9,1.5,0.9,1.4,0.8,1.1,0.9,0.7,2.5,0.8
2016-09-09 00:00:00,0.6,1.4,1.4,1.7,1.6,2.1,1.2,2.8,1.5,0.5,2.1,1.2699173553719014,1.6079051383399225,2.3,2.0,1.132679355783309,1.4,1.417708049113234,0.9,1.9,1.5,2.1,1.3,1.4,1.1,0.8,2.7,0.8
2016-09-10 00:00:00,0.4,0.8,1.1,1.3,1.2,1.2,0.9,1.4,1.0,0.4,1.4,1.2699173553719014,1.6079051383399225,1.1,1.2,1.132679355783309,1.0,1.4,0.8,1.9,0.7,1.6,1.4,1.0,0.9,0.8,2.5,0.9
2016-09-11 00:00:00,0.3,0.6,0.5,0.5,0.5,1.0,0.6,0.3,0.4,0.5,0.9,1.2699173553719014,1.6079051383399225,1.2,0.8,1.132679355783309,0.6,0.5,0.6,1.1,0.4,0.7,1.2374916201117325,0.5,0.9,0.2,0.5,0.7
2016-09-12 00:00:00,0.4,0.9,0.6,1.1,0.9,1.4,0.8,1.1,0.5,0.5,1.5579941860465123,1.2699173553719014,1.6079051383399225,1.2,1.2,1.132679355783309,0.7,0.9,0.8,1.1,0.6,1.1,1.2374916201117325,1.0,1.0,0.5,2.1014671361502373,0.8
2016-09-13 00:00:00,0.6,1.0,0.6,1.5,1.2,2.4,0.7,2.5,1.1,0.4,2.2,1.2699173553719014,1.6079051383399225,2.1,1.2,1.132679355783309,1.3,1.4,0.7,2.0,0.5,1.5,0.8,1.8,1.6,0.5,1.2,1.1
2016-09-14 00:00:00,0.6,0.8,0.6,1.1,0.9,2.2,0.6,0.5,0.5,0.3,0.9,1.2699173553719014,1.6079051383399225,1.8,0.9,1.132679355783309,0.6,2.1,0.6,1.6,0.9,1.2,0.8,0.8,1.6,0.8,1.8,1.1
2016-09-15 00:00:00,0.4,0.8,0.6,0.8,0.8,0.9,0.8,1.6092760942760962,0.4,0.4,1.1,1.2699173553719014,1.6079051383399225,1.1,0.9,1.132679355783309,0.6,0.7,0.6,0.9,0.5,1.0,0.5,0.5,0.7,0.3,0.8,0.8
2016-09-16 00:00:00,0.3,0.7,0.4,1.4553798375537492,0.5,0.8,0.8,1.6092760942760962,0.2,0.4,0.7,1.2699173553719014,1.6079051383399225,0.5,0.7,1.132679355783309,0.5,0.6,0.5,1.1,0.3,0.6,0.3,0.4,0.7,0.5,0.8,0.5
2016-09-17 00:00:00,0.7,0.6,0.4,1.4553798375537492,0.6,1.3,0.9,1.6092760942760962,0.5,0.4,1.2,1.2699173553719014,1.6079051383399225,1.1,0.9,1.132679355783309,0.5,1.4,0.6,1.2,1.001658536585367,1.1,0.5,0.5,1.0,0.5,1.4,0.6
2016-09-18 00:00:00,0.4,0.6,0.3,1.4553798375537492,0.6,0.8,0.6,1.6092760942760962,0.3,0.4,0.7,1.2699173553719014,1.6079051383399225,1.0,0.7,1.132679355783309,0.5,0.5,0.5,1.0,1.001658536585367,0.8,0.3,0.9,0.7,0.4,0.7,0.9
2016-09-19 00:00:00,0.6,0.8,0.8,1.4553798375537492,0.8,2.2,0.7,1.6092760942760962,0.4,0.3,1.0,1.2699173553719014,1.6079051383399225,1.3,0.9,1.132679355783309,0.6,1.2,0.4,1.2,1.001658536585367,1.2,0.9,0.7,1.0,0.5,2.1,0.9
2016-09-20 00:00:00,0.715361484325015,0.6,1.0,1.4553798375537492,0.9,2.2,0.7,1.6092760942760962,0.6,0.3,1.1,1.2699173553719014,1.6079051383399225,1.3,1.1,1.132679355783309,0.9,1.3,0.5,1.1,1.2,1.1,0.9,0.6,1.2,0.6,1.3,1.1
2016-09-21 00:00:00,0.715361484325015,0.6,0.8,1.4553798375537492,0.9,2.4,0.8,1.6092760942760962,0.7,0.3,1.2,1.2699173553719014,1.6079051383399225,1.3,1.0,1.132679355783309,0.9,1.0,0.6,1.5,2.0,1.2,0.3,1.4,2.5,0.5,1.0,1.5
2016-09-22 00:00:00,0.715361484325015,0.7548387096774212,1.0,1.0,0.8,1.8,0.7,0.9,0.7,0.3,1.2,1.2699173553719014,1.6079051383399225,1.2,1.0,1.132679355783309,0.7,1.0,0.6,1.0,0.7,1.7,0.8,1.0,1.1,1.015931558935364,0.9,0.8
2016-09-23 00:00:00,0.715361484325015,0.7548387096774212,0.7,1.4,1.4,2.0,1.1,1.2,0.9,0.5,1.8,1.2699173553719014,1.6079051383399225,1.3,1.4,1.132679355783309,1.2,1.6,0.9,1.7,0.8,1.6,1.2,1.0,1.9,0.9,1.9,1.5
2016-09-24 00:00:00,0.715361484325015,1.0,1.1,1.5,1.2,1.0,0.9,1.3,0.9,0.367671507260891,1.5,1.2699173553719014,1.6079051383399225,1.4820939086294445,1.3,1.132679355783309,0.9,1.1,1.0,1.4,0.8,1.7,1.2374916201117325,0.8,1.2,1.2,1.8,1.5
2016-09-25 00:00:00,0.715361484325015,0.8,0.6,1.2,1.5,1.0,1.1,1.2,0.8,0.5,1.4,1.2699173553719014,1.6079051383399225,1.2,0.9,1.132679355783309,1.1,1.2,0.7,1.1,0.7,1.3,0.5,1.0,1.2,0.5,1.5,1.0
2016-09-26 00:00:00,0.715361484325015,1.1,1.1,1.5,1.0,1.7,0.7,0.9,0.7,0.3,1.6,1.2699173553719014,1.6079051383399225,1.3,1.2,1.132679355783309,0.8,1.2,0.5,1.4,0.8,1.2,0.9,1.0,1.3,0.4,1.5,1.1
2016-09-27 00:00:00,0.715361484325015,0.8,0.9,1.2,1.0,2.3,0.9,1.1,0.6,0.3,1.8,1.2699173553719014,1.6079051383399225,1.4,1.0,1.132679355783309,1.0,1.5,0.7,1.3,1.2,1.2,1.2,1.0,1.5,0.7,1.5,1.6
2016-09-28 00:00:00,0.715361484325015,1.0,0.9,1.7,1.3,1.8,0.9,1.7,1.1,0.4,1.9,1.2699173553719014,1.6079051383399225,2.1,1.3,1.132679355783309,1.3,1.2,0.8,1.7,0.8,1.7,0.8,1.3,1.9,0.4,1.8,2.6
2016-09-29 00:00:00,0.715361484325015,0.7,0.5,1.2,1.2,1.2,0.8,0.9,0.7,0.3,1.5,1.2699173553719014,1.6079051383399225,1.8,1.1,1.132679355783309,0.7,1.1,0.8,1.9,1.1,1.3,0.7,1.1,1.8,0.7,1.2,1.8
2016-09-30 00:00:00,0.715361484325015,0.8,0.8,1.5,0.9,1.5,0.8,1.2,1.2364936440677996,0.3,1.9,1.2699173553719014,1.6079051383399225,1.7,1.3,1.132679355783309,0.9,1.1,0.7,1.5,0.7,1.4,0.8,0.8,1.8,0.5,2.1,1.5
2016-10-01 00:00:00,0.715361484325015,0.7,0.5,1.3,1.0,1.2,0.7,0.6,0.8,0.5,1.3,1.2699173553719014,1.2,1.3,1.1,1.132679355783309,0.6,1.3,0.5,1.1,0.8,1.2,0.6,1.3,1.1,0.6,1.4,1.0
2016-10-02 00:00:00,0.715361484325015,0.7,1.0,0.8,0.9,0.9,0.7,0.9,0.5,0.5,1.6,1.2699173553719014,1.0,1.4,0.8,1.132679355783309,0.8,1.2,0.5,1.2,0.6,1.1,0.6,0.8,1.1,0.5,1.6,0.7
2016-10-03 00:00:00,0.715361484325015,0.9,1.4,1.5,1.1,3.0,1.2,3.2,1.2,1.4,2.3,1.2699173553719014,2.2,1.8,1.6,1.132679355783309,1.0,2.4,1.0,1.9,1.6,1.9,1.0,1.2,1.6,0.8,2.9,1.2
2016-10-04 00:00:00,0.715361484325015,0.8,1.7,2.3,2.3,1.5,1.0,2.7,1.5,0.4,1.5579941860465123,1.2699173553719014,1.3,2.3,1.8,1.132679355783309,1.4,1.8,1.0,2.7,1.1,2.5,1.8,1.2,1.6,1.3,2.9,1.4
2016-10-05 00:00:00,0.715361484325015,0.6,1.3,3.0,1.5,2.8,1.3,3.6,2.0,0.4,1.5579941860465123,1.2699173553719014,2.9,1.4820939086294445,2.4,1.132679355783309,1.2,2.1,1.0,2.3,2.5,2.5,1.8,1.0335726495726485,2.7,1.0,3.1,2.6
2016-10-06 00:00:00,0.715361484325015,0.7,1.8,2.3,0.5,1.7,1.6,2.9,2.0,0.4,1.5579941860465123,1.2699173553719014,2.7,1.4820939086294445,2.0,1.132679355783309,1.5,2.6,1.1,2.5,1.4,2.6,1.7,1.0335726495726485,1.8,1.4,2.9,1.4
2016-10-07 00:00:00,0.715361484325015,0.7,0.9,1.2,1.0108490153172869,2.2,0.6,2.9,0.6,0.3,1.5579941860465123,1.2699173553719014,0.4,1.3,1.2,1.132679355783309,0.7,1.417708049113234,0.7,1.7270308123249318,0.9,1.2,0.7,1.0335726495726485,1.9,0.6,1.6,1.1
2016-10-08 00:00:00,0.715361484325015,0.2,0.3,0.7,1.0108490153172869,0.9,0.5,0.7,0.4,0.3,1.5579941860465123,1.2699173553719014,0.6,1.0,0.6,1.132679355783309,0.3,1.417708049113234,0.4,1.7270308123249318,0.3,0.8,0.6,1.0335726495726485,0.5,0.3,0.7,0.7
2016-10-09 00:00:00,0.715361484325015,0.4,0.3,0.6,1.0108490153172869,0.5,0.6,0.9,0.3,0.3,1.5579941860465123,1.2699173553719014,0.6,1.0,0.7,1.132679355783309,0.4,1.417708049113234,0.4,0.5,0.4,0.9,0.3,1.0335726495726485,0.5,0.2,0.8,0.5
2016-10-10 00:00:00,0.715361484325015,0.4,0.5,1.3,1.0108490153172869,0.7,0.6,0.8,0.6,0.4,1.5579941860465123,1.2699173553719014,0.9,1.2,0.7,1.132679355783309,0.4,1.417708049113234,0.5,0.7,0.6,1.3,1.0,1.0335726495726485,0.9,0.4,0.9,1.0
2016-10-11 00:00:00,0.715361484325015,0.5,0.4,0.9,1.0108490153172869,1.7,0.6,1.6092760942760962,0.7,0.5,1.2,1.2699173553719014,0.9,1.1,1.0,0.5,0.6,1.2,0.5,0.7,0.8,0.9,1.1,1.0335726495726485,0.7,0.4,1.0,0.8
2016-10-12 00:00:00,0.715361484325015,0.6,0.9,1.2,1.0108490153172869,2.0,0.8,1.6092760942760962,0.8,0.5,1.5,1.2699173553719014,2.1,2.1,1.1,0.6,0.8,1.6,0.7,1.6,0.8,1.2,1.2374916201117325,1.0335726495726485,1.3,0.5,1.9,1.3
2016-10-13 00:00:00,0.715361484325015,0.5,0.4,1.1,1.0108490153172869,2.8,0.7,1.6092760942760962,0.4,0.4,1.1,1.2699173553719014,1.2,1.3,1.1,1.3,0.6,0.5,0.5,0.6,1.0,1.4,0.3,1.0335726495726485,0.9,0.5,0.7,1.3
2016-10-14 00:00:00,0.715361484325015,0.7,0.9,1.2,0.8,2.2,0.9,1.6092760942760962,0.6,0.4,1.8,1.2699173553719014,2.3,1.7,0.9,1.4,0.9,1.7,1.0,1.8,1.0,1.2,0.9,1.0335726495726485,1.1,0.7,2.9,1.0
2016-10-15 00:00:00,0.715361484325015,1.0,0.8,1.0,1.2,1.7,1.0,1.6092760942760962,1.0,0.4,1.3,1.2699173553719014,1.5,1.3,1.1,1.3,1.0,1.7,0.9,1.2,1.6,1.4,0.7,1.0335726495726485,0.9,0.5,2.1,0.6
2016-10-16 00:00:00,0.715361484325015,0.9,0.7,1.1,1.0,1.8,1.0,1.6092760942760962,0.9,0.4,1.6,1.2699173553719014,1.4,1.4,1.6,1.0,0.9,1.1,0.9,1.8,0.9,1.2,0.9,1.0335726495726485,0.9,0.6,1.9,1.0
2016-10-17 00:00:00,0.715361484325015,1.2,1.6,1.7,2.2,2.5,1.3,1.6092760942760962,1.4,0.6,2.1,1.2699173553719014,2.5,1.8,1.6,1.7,1.2,1.8,0.9,1.9,1.0,1.9,1.3,1.0335726495726485,1.6,0.9,2.3,1.6
2016-10-18 00:00:00,0.715361484325015,0.9,2.7,2.5,0.4,2.3,1.3,1.6092760942760962,2.4,0.5,2.9,1.2699173553719014,2.6,2.0,2.6,1.9,1.3,2.6,1.1,2.8,1.1,3.0,1.9,1.0335726495726485,2.2,1.3,3.4,1.6
2016-10-19 00:00:00,0.715361484325015,0.4,2.7,2.0,0.5,2.3,1.1,4.1,1.4,0.4,1.9,1.2699173553719014,1.9,1.8,1.9,1.5,1.5,2.2,0.9,1.6,1.5,2.2,1.4,1.0335726495726485,1.4,0.8,2.6,1.0
2016-10-20 00:00:00,0.715361484325015,0.7,1.2,1.9,1.3,1.9,0.8,2.1,1.2,0.3,1.7,1.2699173553719014,2.1,1.5,1.4,1.6,1.0,1.5,0.7,1.2,0.7,1.3,0.8,1.0335726495726485,0.9,1.4,2.2,0.7
2016-10-21 00:00:00,0.715361484325015,0.5,0.2,0.7,0.6,0.7,0.6,1.1,0.3,0.2,0.9,1.2699173553719014,0.9,1.1,0.9,0.2,0.4,0.8,0.6,0.5,0.4,1.1,0.6,1.0335726495726485,0.4,0.2,0.7,0.8
2016-10-22 00:00:00,0.715361484325015,0.5,0.3,0.6,0.5,0.8,0.6,0.6,0.3,0.4,0.8,1.2699173553719014,1.2,1.0,0.8,0.2,0.4,0.6,0.6,0.5,0.5,1.0,0.5,0.3,0.4,0.3,0.7,0.5
2016-10-23 00:00:00,0.715361484325015,0.5,0.4,0.7,0.6,1.3,0.6,0.9,0.5,0.5,1.2,1.2699173553719014,1.3,1.1,0.8,1.1,0.4,1.1,0.6,1.7270308123249318,0.7,1.0,0.6,1.0,1.1,0.3,1.6,0.5
2016-10-24 00:00:00,0.715361484325015,0.6,0.5,1.0,0.8,1.4,0.6,0.9,0.9,0.3,1.3,1.2699173553719014,1.1,1.3,1.2,0.8,0.5,1.2,0.7,1.0,0.7,1.2,0.9,0.9,0.8,0.5,1.5,0.5
2016-10-25 00:00:00,0.715361484325015,0.7,0.8,1.2,0.8,1.5,0.8,1.9,0.8,0.367671507260891,1.7,1.2699173553719014,1.7,1.6,0.9,1.3,0.6,1.0,0.7,1.2,0.7,1.4,0.8,0.9,1.3235397039030965,0.5,2.0,0.9
2016-10-26 00:00:00,0.715361484325015,0.9,0.8,1.8,1.4,1.9,0.8,1.6,1.1,0.367671507260891,1.6,1.2699173553719014,1.6,1.5,1.7,1.0,1.1,1.5,1.1,1.2,1.1,1.3,0.7,1.2,1.0,0.8,1.6,0.6
2016-10-27 00:00:00,0.715361484325015,0.5,0.4,0.9,0.7,3.0,0.7,1.2,0.5,0.367671507260891,1.0,1.2699173553719014,0.6,0.7,1.0,0.3,0.6,1.2,0.6719561815336473,0.6,0.5,1.0,0.6,0.3,0.6,0.7,0.8,0.7
2016-10-28 00:00:00,0.715361484325015,0.6,1.0,1.7,0.6,1.6,0.8,3.7,1.2,0.3,1.5,1.2699173553719014,1.2,1.7,1.7,0.8,0.5,1.9,0.6719561815336473,1.2,0.8,1.4,1.1,1.1,1.4,0.9,2.4,1.2
2016-10-29 00:00:00,0.715361484325015,0.4,0.3,0.6,0.5,1.7,0.5,0.6,0.4,0.3,0.8,1.2699173553719014,1.0,1.1,0.9,0.4,0.5,1.0,0.6719561815336473,1.1,0.8,1.2,0.5,0.4,0.7,0.5,0.9,0.8
2016-10-30 00:00:00,0.715361484325015,0.5,0.4,0.8,0.8,0.6,0.5,0.8,0.7,0.5,1.1,1.2699173553719014,1.0,0.9,0.7,0.6,0.4,0.8,0.6719561815336473,0.7,0.5,1.1,0.4,0.6,0.8,0.4,1.0,0.4
